user_id,property_id,original_url,floorplan_data_url
FloorplanTest290425,272,https://media.rightmove.co.uk/10k/9040/158818088/9040_WOK230790_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_272/floorid_6e277c5d2a49e4f29c9654072fd7e8a5f2319069b496e9b2eab8f45e95614ade/all_floors.csv
FloorplanTest290425,273,https://media.rightmove.co.uk/36k/35126/158812739/35126_GFD240202_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_273/floorid_4bcaef9b684b3c5e63dcb06a0e1980f595606c679fe1fbdca33da239146f7b86/all_floors.csv
FloorplanTest290425,274,https://media.rightmove.co.uk/16k/15987/157463864/15987_1311733_FLP_00_0003.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_274/floorid_25c8c854b4eeeb1de97ebb7ef513b6f8b5e4516f00b1f0ba4ebd3a0f79661f64/all_floors.csv
FloorplanTest290425,276,https://media.rightmove.co.uk/50k/49305/158876666/49305_S701192_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_276/floorid_a062faef607f3e178b0f7cddcc41ebb8642ad82ecb65ed958c9295dedb6b6e04/all_floors.csv
FloorplanTest290425,277,https://media.rightmove.co.uk/12k/11612/158865065/11612_BUR230044_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_277/floorid_170b81989d6ae368def837478f51c0ab60c1f32af8a523b2a65ffb89fbea4818/all_floors.csv
FloorplanTest290425,278,https://media.rightmove.co.uk/22k/21035/158578211/21035_298_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_278/floorid_3f2af613cf266516271101146ce603d7942843b897cd2aba112d6eafbf6e4612/all_floors.csv
FloorplanTest290425,297,https://media.rightmove.co.uk/72k/71774/154387283/71774_WIN230555_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_297/floorid_29d51f6de115399236fd5d9e6586d89cb55a3290ab9a1c3bdd59e1ed87cb631c/all_floors.csv
FloorplanTest290425,290,https://media.rightmove.co.uk/16k/15987/159160715/15987_1315911_FLP_00_0001.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_290/floorid_a04a10850e4a48beb9a10c4a489eb9c3aacb2a9d129ca24067ddd2478c5200a2/all_floors.csv
FloorplanTest290425,288,https://media.rightmove.co.uk/8k/7819/159117539/7819_PWECC_688089_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_288/floorid_076b3e52f3a9eb5e2e5acead61b1120cb19fd4b039a487d8fe92cb0fda08508e/all_floors.csv
FloorplanTest290425,285,https://media.rightmove.co.uk/20k/19212/159080636/19212_RIP240053_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_285/floorid_2297dc730917e4eff822d75bb4465c3fa1add2c7c81899c9ac42743ef9fe991e/all_floors.csv
FloorplanTest290425,294,https://media.rightmove.co.uk/36k/35126/159141125/35126_GFD130078_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_294/floorid_a67cf43818b44217c3f4699a6ce05cfdbf04920da44d95dad483d49e5510128f/all_floors.csv
FloorplanTest290425,291,https://media.rightmove.co.uk/49k/48970/159151595/48970_WMS250049_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_291/floorid_57e147a3fec78bb59f89a82406bf95e7fa742bf7ecf2c29b4b1bdce530ca53a2/all_floors.csv
FloorplanTest290425,286,https://media.rightmove.co.uk/50k/49305/159078620/49305_S1229078_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_286/floorid_dc4fbc63fae5fc24ee9f2aa2343a0010fa3863b890d65b857d941749d4c7ac8e/all_floors.csv
FloorplanTest290425,295,https://media.rightmove.co.uk/12k/11612/159146288/11612_BUR240269_FLP_00_0001.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_295/floorid_87a8976214c81feb3348da336aeaa6ad238f20942b275ed99a84ac1d91b393fc/all_floors.csv
FloorplanTest290425,289,https://media.rightmove.co.uk/40k/39671/159161258/39671_FOUWO_690177_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_289/floorid_b952fb34c8a65d8a459662a087f51db05f02410153d1fdb66d75042f73690039/all_floors.csv
FloorplanTest290425,287,https://media.rightmove.co.uk/80k/79575/158593118/79575_ESTAT_000685_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_287/floorid_97f4774614af598d864d6215aeebe4347d0e4633e700abf8624c30f7c54f25b7/all_floors.csv
FloorplanTest290425,293,https://media.rightmove.co.uk/36k/35126/159142460/35126_GFD250254_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_293/floorid_276e01b5973faecc29831406744ecca290c6d4912262c2f26606890b67dbafda/all_floors.csv
FloorplanTest290425,299,https://media.rightmove.co.uk/9k/8777/159224429/8777_HRP240153_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_299/floorid_dcd528499fc37c4ea68c6b87774d2d22893a69e7b5b7344b227e16da0064af33/all_floors.csv
FloorplanTest290425,301,https://media.rightmove.co.uk/87k/86777/159196154/86777_KNA230135_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_301/floorid_f5ada163654f13b9381e64ef3797688667023ccdf76f3214708b1a1921b6ee4a/all_floors.csv
FloorplanTest290425,298,https://media.rightmove.co.uk/267k/266045/156762020/266045_S1179014_FLP_00_0001.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_298/floorid_30260919d30a69b7c5368a22d919b6ef63a467c8609dfb0a8c937b5ba4fc1a3f/all_floors.csv
FloorplanTest290425,300,https://media.rightmove.co.uk/13k/12929/159234959/12929_PWCCC_689390_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_300/floorid_07143fbd756254012e58427fda2c73c580ef03ab37b5c956666dcac82dc99cc5/all_floors.csv
FloorplanTest290425,306,https://media.rightmove.co.uk/38k/37958/159212486/37958_a1n8d000000i6qSAAQ_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_306/floorid_05466655d1a6366a64b66c2f31e40e9a0e3d96e70dc3c931d2536d0e7f125e91/all_floors.csv
FloorplanTest290425,308,https://media.rightmove.co.uk/179k/178409/159201143/178409_S1231714_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_308/floorid_01e54877a1b490473d83ccbafd42d53bd8e4c27df2b04e964fcc8aabb62ee5a8/all_floors.csv
FloorplanTest290425,305,https://media.rightmove.co.uk/30k/29132/159193673/29132_33710580_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_305/floorid_c5027de9209832a3a7f4dd35e25c83c963ddc35c55a8f4bd9d48edc80588851f/all_floors.csv
FloorplanTest290425,309,https://media.rightmove.co.uk/10k/9040/158713406/9040_WOK250152_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_309/floorid_3c87a0de77b9f72e802cf4e082f07cf92f7c22582c2b6f77d5559ef5c9f1d77a/all_floors.csv
